TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.36,20.401,1.473,23.614,2.418,22.36,0.0,20.401,1.473,0.0,23.614,2.418,0.0,503.615,-9999,-9999,246.189,246.189,0.0,-9999,-9999,394.803,394.803,0.0,-9999,-9999,419.486,419.486,0.0,-9999,-9999,8.145,8.145,0.0,100.635,100.635,0.0,2.653,2.653,0.0,1.56,1.56,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.7625,0.0,53.9826,-9999,58.5965,0.0,70.6661,-9999,3.0,3,18.871,29.129,0.0,0.0,-0.752693,-0.752693,0.0,0.0,-9999,-9999,-9999,-9999,-0.752693,-0.578987,0.0,0.0,-9999,-9999,-9999,-9999,-0.994193,-0.868234,0.0,0.0,0.117643,0.115968,-1.9964,-1.85224,-1.80912,-0.752693,-0.444386,-0.14584,0.0532259,-1.9964,-1.85224,-1.80912,-0.578987,-0.444386,-0.0287037,0.0532259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78371,1.78371,1.73924,1.73924,0.0,0.0,-9999,-9999,-9999,-9999,-2.35101,-2.35101,3.27192,3.27192,0.0,0.0,-9999,-9999,-9999,-9999,1.78371,2.17141,1.73924,2.20731,0.0,0.0,-9999,-9999,-9999,-9999,-2.35101,-2.32561,3.27192,3.24443,0.0,0.0,-9999,-9999,-9999,-9999,-0.233242,-0.227354,-0.224181,1.78371,2.38622,2.60755,3.06536,-0.233242,-0.224181,0.0242224,2.12473,2.38622,2.86421,3.06536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.02522,-2.88889,-2.79049,-2.35101,-2.25143,-1.92295,-1.90291,-3.02522,-2.88889,-2.79049,-2.32561,-2.23971,-1.90291,-1.90291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40791,2.40791,2.20908,0.0801353,1.49581,1.5052,1.5226,2.40077,2.5827,2.60062,2.89457,2.35541,2.35541,2.12354,0.0821739,1.49581,1.5052,1.5226,2.35541,2.44208,2.5827,2.89457,3.10811,2.98689,3.07732,0.0405113,2.62932,2.84134,2.98496,3.02709,3.33172,3.33172,3.49221,3.10811,3.10811,3.11774,0.0397538,2.62932,2.84134,2.98496,3.10811,3.33172,3.35744,3.49221,2.37594,2.37594,2.01173,0.121515,0.77973,0.793945,1.33483,2.37614,2.40804,2.67856,2.98724,2.40804,2.98724,2.11388,0.115519,0.77973,0.793945,1.4847,2.37614,2.67856,2.67856,2.98724,4.71559,4.77294,4.21781,0.149023,2.80434,2.85509,3.30836,4.71559,4.77317,5.06622,5.3129,4.71559,5.3129,4.33696,0.143385,2.80434,2.85509,3.30836,4.77294,5.06622,5.06622,5.3129,-9999,-9999
201202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.49,20.019,0.973,22.619,1.901,21.49,0.0,20.019,0.973,0.0,22.619,1.901,0.0,455.261,-9999,-9999,191.205,191.205,0.0,-9999,-9999,399.551,399.551,0.0,-9999,-9999,425.392,425.392,0.0,-9999,-9999,5.433,5.433,0.0,100.592,100.592,0.0,5.538,5.538,0.0,1.083,1.083,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.6081,0.0,52.9486,-9999,58.8936,0.0,69.905,-9999,3.0,3,20.7586,27.2414,0.0,0.0,-0.738187,-0.738187,0.0,0.0,-9999,-9999,-9999,-9999,-0.738187,-0.579867,0.0,0.0,-9999,-9999,-9999,-9999,-1.00107,-0.871438,0.0,0.0,0.120783,0.118945,-2.02726,-1.88762,-1.83522,-0.738187,-0.443548,-0.126776,0.0688778,-2.02726,-1.88762,-1.83522,-0.579867,-0.443548,-0.0102942,0.0688778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72169,1.72169,1.76098,1.76098,0.0,0.0,-9999,-9999,-9999,-9999,-2.56521,-2.56521,3.24822,3.24822,0.0,0.0,-9999,-9999,-9999,-9999,1.72169,2.04091,1.76098,2.15604,0.0,0.0,-9999,-9999,-9999,-9999,-2.56521,-2.53969,3.24822,3.22157,0.0,0.0,-9999,-9999,-9999,-9999,-0.213606,-0.20894,-0.206551,1.72169,2.26239,2.62367,3.03834,-0.213606,-0.206551,0.0355439,2.04091,2.26239,2.86195,3.03834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.28576,-3.14403,-3.04329,-2.56521,-2.47686,-2.21533,-2.19946,-3.28576,-3.14403,-3.04329,-2.53969,-2.47686,-2.19946,-2.19946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29794,2.29794,2.12674,0.0774679,1.44343,1.44873,1.46993,2.29794,2.48412,2.52112,2.80163,2.24406,2.24406,2.04311,0.0792258,1.44343,1.44873,1.46544,2.24406,2.36878,2.48412,2.80163,2.98225,2.8778,2.99818,0.0451811,2.53141,2.73275,2.8778,2.92766,3.30515,3.30515,3.47069,2.98225,2.98225,3.04418,0.0449063,2.53141,2.73275,2.8778,2.98225,3.30515,3.33635,3.47069,2.35455,2.35455,1.99305,0.120424,0.772707,0.786795,1.31697,2.35474,2.38635,2.64897,2.96033,2.38635,2.96033,2.09386,0.114444,0.772707,0.786795,1.47133,2.35474,2.64897,2.64897,2.96033,4.23563,4.37198,3.79693,0.14876,2.39532,2.45111,2.87645,4.23563,4.37219,4.65271,4.89382,4.23563,4.89382,3.91542,0.143337,2.39532,2.45111,2.87645,4.37198,4.65271,4.65271,4.89382,-9999,-9999
201203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.907,18.64,1.159,21.068,1.982,19.907,0.0,18.64,1.159,0.0,21.068,1.982,0.0,379.091,-9999,-9999,161.438,161.438,0.0,-9999,-9999,387.93,387.93,0.0,-9999,-9999,410.936,410.936,0.0,-9999,-9999,5.503,5.503,0.0,100.813,100.813,0.0,4.105,4.105,0.0,1.461,1.461,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.7625,0.0,54.0546,-9999,58.5965,0.0,70.7604,-9999,3.0,3,22.8387,25.1613,0.0,0.0,-0.752693,-0.752693,0.0,0.0,-9999,-9999,-9999,-9999,-0.752693,-0.578987,0.0,0.0,-9999,-9999,-9999,-9999,-0.994193,-0.868234,0.0,0.0,0.117643,0.115968,-1.9964,-1.85224,-1.80912,-0.752693,-0.444386,-0.14584,0.0532259,-1.9964,-1.85224,-1.80912,-0.578987,-0.444386,-0.0287037,0.0532259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68284,1.68284,1.6584,1.6584,0.0,0.0,-9999,-9999,-9999,-9999,-2.91516,-2.91516,3.1301,3.1301,0.0,0.0,-9999,-9999,-9999,-9999,1.68284,2.00376,1.6584,2.09796,0.0,0.0,-9999,-9999,-9999,-9999,-2.91516,-2.88643,3.1301,3.10061,0.0,0.0,-9999,-9999,-9999,-9999,-0.0365234,0.00464728,0.00950444,1.68284,2.23709,2.55163,3.00493,-0.0365234,0.00464728,0.217676,2.00376,2.23709,2.83879,3.00493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.64035,-3.52892,-3.41492,-2.91516,-2.85288,-2.63661,-2.63661,-3.64035,-3.52892,-3.41492,-2.88643,-2.85288,-2.63661,-2.63661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11335,2.11335,1.98454,0.0729401,1.35095,1.35185,1.37769,2.11335,2.31384,2.37964,2.63725,2.05828,2.05828,1.90448,0.0742532,1.35095,1.35095,1.35185,2.05828,2.23806,2.31384,2.63725,2.81097,2.69234,2.85277,0.0462127,2.40835,2.58403,2.69234,2.78093,3.18681,3.18681,3.34825,2.81097,2.81097,2.89868,0.0462764,2.40835,2.58403,2.69234,2.81097,3.18681,3.2032,3.34825,2.31285,2.31285,1.9567,0.118299,0.759022,0.77286,1.28282,2.31303,2.34409,2.59183,2.9079,2.34409,2.9079,2.05496,0.112354,0.759022,0.77286,1.44527,2.31303,2.59183,2.59183,2.9079,3.78539,3.94066,3.3967,0.1391,2.08958,2.14291,2.53245,3.78539,3.94086,4.20098,4.425,3.78539,4.425,3.50744,0.134111,2.08958,2.14291,2.53245,3.94066,4.20098,4.20098,4.425,-9999,-9999
201204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.183,16.748,1.458,19.701,2.454,18.183,0.0,16.748,1.458,0.0,19.701,2.454,0.0,293.868,-9999,-9999,148.475,148.475,0.0,-9999,-9999,364.711,364.711,0.0,-9999,-9999,382.055,382.055,0.0,-9999,-9999,6.024,6.024,0.0,101.169,101.169,0.0,1.543,1.543,0.0,1.331,1.331,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.6879,0.0,55.044,-9999,58.7401,0.0,72.3527,-9999,2.0,3,24.7667,23.2333,0.0,0.0,-0.745681,-0.745681,0.0,0.0,-9999,-9999,-9999,-9999,-0.745681,-0.579413,0.0,0.0,-9999,-9999,-9999,-9999,-0.997519,-0.869782,0.0,0.0,0.119159,0.117405,-2.01132,-1.86934,-1.82174,-0.745681,-0.443981,-0.136626,0.060791,-2.01132,-1.86934,-1.82174,-0.579413,-0.443981,-0.0198058,0.060791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62899,1.62899,1.6407,1.6407,0.0,0.0,-9999,-9999,-9999,-9999,-3.22346,-3.22346,3.0358,3.0358,0.0,0.0,-9999,-9999,-9999,-9999,1.62899,1.88555,1.6407,2.12493,0.0,0.0,-9999,-9999,-9999,-9999,-3.22346,-3.16261,3.0358,2.99331,0.0,0.0,-9999,-9999,-9999,-9999,-0.0248239,0.0455813,0.0716396,1.62899,2.13886,2.47579,2.93467,-0.0248239,0.0455813,0.248201,1.88555,2.13886,2.78405,2.93467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.98359,-3.89638,-3.77537,-3.22346,-3.16261,-3.00992,-3.00992,-3.98359,-3.89638,-3.77537,-3.16261,-3.16261,-3.00992,-3.00992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9254,1.9254,1.8364,0.068322,1.24893,1.25555,1.28056,1.9254,2.13652,2.22881,2.46284,1.86999,1.86999,1.76031,0.0692018,1.24893,1.24893,1.25555,1.86999,2.09843,2.13652,2.46284,2.61567,2.50481,2.70618,0.0520345,2.24861,2.40205,2.50481,2.61567,3.1023,3.1023,3.26687,2.61567,2.61567,2.75783,0.0526238,2.24861,2.40205,2.50481,2.61567,3.1023,3.11827,3.26687,2.26507,2.26507,1.9151,0.115866,0.743344,0.756896,1.2443,2.26525,2.29567,2.52683,2.84784,2.29567,2.84784,2.01048,0.109966,0.743344,0.756896,1.41542,2.26525,2.52683,2.52683,2.84784,3.59964,3.76263,3.22817,0.135612,1.95395,2.00679,2.38458,3.59964,3.76282,4.0133,4.22848,3.59964,4.22848,3.33608,0.130756,1.95395,2.00679,2.38458,3.76263,4.0133,4.0133,4.22848,-9999,-9999
201205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.77,12.235,1.685,15.654,2.688,13.77,0.0,12.235,1.685,0.0,15.654,2.688,0.0,225.3,-9999,-9999,125.948,125.948,0.0,-9999,-9999,332.76,332.76,0.0,-9999,-9999,342.311,342.311,0.0,-9999,-9999,5.787,5.787,0.0,101.296,101.296,0.0,0.546,0.546,0.0,1.341,1.341,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.608,0.0,57.9008,-9999,58.5457,0.0,75.9919,-9999,1.0,3,26.5161,21.4839,0.0,0.0,-0.736968,-0.736968,0.0,0.0,-9999,-9999,-9999,-9999,-0.736968,-0.571551,0.0,0.0,-9999,-9999,-9999,-9999,-0.997901,-0.868192,0.0,0.0,0.121002,0.119143,-2.02765,-1.88511,-1.83565,-0.736968,-0.434987,-0.123621,0.0697873,-2.02765,-1.88511,-1.83565,-0.571551,-0.434987,-0.00965454,0.0697873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5227,1.5227,1.6955,1.6955,0.0,0.0,-9999,-9999,-9999,-9999,-3.46797,-3.46797,3.00818,3.00818,0.0,0.0,-9999,-9999,-9999,-9999,1.5227,1.69951,1.6955,2.32732,0.0,0.0,-9999,-9999,-9999,-9999,-3.46797,-3.32996,3.00818,2.93792,0.0,0.0,-9999,-9999,-9999,-9999,-0.0370093,0.0223143,0.105794,1.5227,1.93779,2.39139,2.80597,-0.0370093,0.0223143,0.214257,1.69951,1.93779,2.66731,2.80597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.32291,-4.21953,-4.08907,-3.46797,-3.32996,-3.31436,-3.31436,-4.32291,-4.21953,-4.08907,-3.32996,-3.32996,-3.31436,-3.31436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46751,1.46751,1.46948,0.057523,0.99599,1.01551,1.03824,1.46751,1.7465,1.84909,2.02528,1.41282,1.41282,1.40366,0.057353,0.99599,0.99599,1.01551,1.41282,1.69756,1.7465,2.02528,2.14979,2.03906,2.33768,0.0657182,1.85875,1.9555,2.03906,2.14979,2.87389,2.87389,3.04316,2.14979,2.14979,2.40156,0.0673708,1.85875,1.9555,2.03906,2.14979,2.87389,2.8811,3.04316,2.13856,2.13856,1.80505,0.109434,0.701825,0.71462,1.14335,2.13873,2.16744,2.35555,2.68877,2.16744,2.68877,1.89284,0.103668,0.701825,0.71462,1.33636,2.13873,2.35555,2.35555,2.68877,3.28553,3.4807,2.95267,0.131981,1.7185,1.77043,2.12656,3.28553,3.48088,3.72215,3.93007,3.28553,3.93007,3.05758,0.127374,1.7185,1.77043,2.12656,3.4807,3.72215,3.72215,3.93007,-9999,-9999
201206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.343,11.465,1.229,13.563,1.579,12.343,0.0,11.465,1.229,0.0,13.563,1.579,0.0,193.407,-9999,-9999,82.093,82.093,0.0,-9999,-9999,343.829,343.829,0.0,-9999,-9999,356.08,356.08,0.0,-9999,-9999,4.092,4.092,0.0,101.063,101.063,0.0,1.754,1.754,0.0,1.548,1.548,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.6879,0.0,60.008,-9999,58.7401,0.0,78.8776,-9999,1.0,3,27.8667,20.1333,0.0,0.0,-0.745681,-0.745681,0.0,0.0,-9999,-9999,-9999,-9999,-0.745681,-0.579413,0.0,0.0,-9999,-9999,-9999,-9999,-0.997519,-0.869782,0.0,0.0,0.119159,0.117405,-2.01132,-1.86934,-1.82174,-0.745681,-0.443981,-0.136626,0.060791,-2.01132,-1.86934,-1.82174,-0.579413,-0.443981,-0.0198058,0.060791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31208,1.31208,1.99958,1.99958,0.0,0.0,-9999,-9999,-9999,-9999,-3.52803,-3.52803,2.95285,2.95285,0.0,0.0,-9999,-9999,-9999,-9999,1.31208,1.53177,1.99958,2.42809,0.0,0.0,-9999,-9999,-9999,-9999,-3.52803,-3.45184,2.95285,2.90846,0.0,0.0,-9999,-9999,-9999,-9999,-0.117786,-0.00705357,0.0811996,1.31208,1.75659,2.24864,2.59322,-0.117786,-0.00705357,0.126387,1.53177,1.75659,2.45943,2.59322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.45907,-4.36121,-4.28661,-3.52803,-3.45184,-3.44958,-3.44958,-4.45907,-4.36121,-4.28661,-3.45184,-3.45184,-3.44958,-3.44958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32629,1.32629,1.35459,0.0543485,0.916732,0.939918,0.961859,1.32629,1.63453,1.72842,1.88667,1.27227,1.27227,1.2921,0.0538612,0.916732,0.916732,0.939918,1.27227,1.56019,1.63453,1.88667,2.01795,1.90571,2.22437,0.0678792,1.74822,1.82588,1.90571,2.01795,2.7836,2.7836,2.95123,2.01795,2.01795,2.28962,0.069688,1.74822,1.82588,1.90571,2.01795,2.7836,2.78607,2.95123,2.09638,2.09638,1.7684,0.107293,0.687984,0.700526,1.11005,2.09655,2.1247,2.29873,2.63575,2.1247,2.63575,1.85368,0.101577,0.687984,0.700526,1.31001,2.09655,2.29873,2.29873,2.63575,2.41785,2.66899,2.20842,0.113515,1.17057,1.21186,1.48572,2.41785,2.66915,2.88809,3.07911,2.41785,3.07911,2.29873,0.110008,1.17057,1.21186,1.48572,2.66899,2.88809,2.88809,3.07911,-9999,-9999
