TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.017,-1.755,1.409,0.167,1.467,-1.017,0.0,-1.755,1.409,0.0,0.167,1.467,0.0,122.473,-9999,-9999,46.03,46.03,0.0,-9999,-9999,292.329,292.329,0.0,-9999,-9999,283.002,283.002,0.0,-9999,-9999,0.727,0.727,0.0,94.836,94.836,0.0,2.752,2.752,0.0,1.687,1.687,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,104.943,0.0,203.238,-9999,62.6291,0.0,121.291,-9999,1.0,3,29.7097,18.2903,0.0,0.0,-1.46693,-1.46693,0.0,0.0,-9999,-9999,-9999,-9999,-1.46693,-1.46693,0.0,0.0,-9999,-9999,-9999,-9999,-1.49851,-1.50007,0.0,0.0,0.0185667,0.0191293,-1.66006,-1.54295,-1.48783,-1.46693,-1.45915,-1.45915,-1.45695,-1.74124,-1.54295,-1.46693,-1.46693,-1.45915,-1.45915,-1.45695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50694,2.50694,3.02621,3.02621,0.0,0.0,-9999,-9999,-9999,-9999,-7.78165,-7.78165,1.96751,1.96751,0.0,0.0,-9999,-9999,-9999,-9999,2.50694,2.50694,3.02621,3.02621,0.0,0.0,-9999,-9999,-9999,-9999,-7.78165,-7.78165,1.96751,1.96751,0.0,0.0,-9999,-9999,-9999,-9999,2.2294,2.38867,2.47435,2.50694,2.51909,2.51909,2.52245,2.10283,2.38867,2.50694,2.50694,2.51909,2.51909,2.52245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.81751,-7.78165,-7.78165,-7.78165,-7.78165,-7.78165,-7.78165,-7.81751,-7.78165,-7.78165,-7.78165,-7.78165,-7.78165,-7.78165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50216,2.44171,2.40944,0.027191,2.07197,2.20268,2.34401,2.4041,2.48947,2.5757,2.66712,2.4041,2.44219,2.38257,0.0378636,1.82905,2.15912,2.27512,2.3889,2.54011,2.62623,2.72607,3.81898,3.90864,3.9095,0.0309296,3.61404,3.66209,3.81898,3.87144,4.02535,4.11865,4.18774,3.75239,3.90912,3.88108,0.0405479,3.29598,3.6302,3.75239,3.8669,4.09169,4.12429,4.2971,2.71322,2.71228,2.66865,0.0486608,2.04322,2.09164,2.71228,2.7892,2.85601,2.89986,2.91244,2.71322,2.71228,2.68703,0.0465961,2.04322,2.09164,2.71228,2.82348,2.86649,2.89951,2.90987,1.90347,1.90313,1.89502,0.0186159,1.67446,1.6875,1.90313,1.93362,1.95717,1.97014,1.97795,1.90347,1.90313,1.90153,0.0176983,1.67446,1.6875,1.90313,1.94287,1.96081,1.97014,1.97795,-9999,-9999
201202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.335,-6.647,1.7,-3.669,2.178,-5.335,0.0,-6.647,1.7,0.0,-3.669,2.178,0.0,187.557,-9999,-9999,91.013,91.013,0.0,-9999,-9999,272.428,272.428,0.0,-9999,-9999,258.783,258.783,0.0,-9999,-9999,0.799,0.799,0.0,94.925,94.925,0.0,0.931,0.931,0.0,1.352,1.352,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,103.455,0.0,192.151,-9999,61.7294,0.0,114.653,-9999,1.0,3,26.9655,21.0345,0.0,0.0,-1.46967,-1.46967,0.0,0.0,-9999,-9999,-9999,-9999,-1.46967,-1.46967,0.0,0.0,-9999,-9999,-9999,-9999,-1.50351,-1.50528,0.0,0.0,0.0187706,0.0194032,-1.66302,-1.55131,-1.49125,-1.46967,-1.4655,-1.4655,-1.45899,-1.74735,-1.55131,-1.47168,-1.46967,-1.4655,-1.4655,-1.45899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07992,3.07992,2.52463,2.52463,0.0,0.0,-9999,-9999,-9999,-9999,-7.18124,-7.18124,2.55712,2.55712,0.0,0.0,-9999,-9999,-9999,-9999,3.07992,3.07992,2.52463,2.52463,0.0,0.0,-9999,-9999,-9999,-9999,-7.18124,-7.18124,2.55712,2.55712,0.0,0.0,-9999,-9999,-9999,-9999,2.83781,2.93962,3.04278,3.07992,3.08689,3.08689,3.09823,2.6927,2.93962,3.07635,3.07992,3.08689,3.08689,3.09823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.29461,-7.18124,-7.18124,-7.18124,-7.18124,-7.18124,-7.18124,-7.29461,-7.18124,-7.18124,-7.18124,-7.18124,-7.18124,-7.18124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93433,1.87787,1.85984,0.0249372,1.55649,1.67364,1.8031,1.85929,1.94083,2.04006,2.09152,1.85929,1.87832,1.83736,0.0348144,1.33908,1.63412,1.73472,1.84501,1.97009,2.05213,2.19037,3.26336,3.34754,3.36512,0.0298914,3.09963,3.13914,3.26336,3.33296,3.50018,3.56119,3.61456,3.20439,3.34798,3.34087,0.0383295,2.80874,3.11064,3.20496,3.31441,3.52381,3.59216,3.73442,2.38757,2.38675,2.34835,0.0428205,1.79799,1.8406,2.38675,2.45443,2.51323,2.55181,2.56289,2.38757,2.38675,2.36453,0.0410035,1.79799,1.8406,2.38675,2.4846,2.52245,2.5515,2.56062,3.18182,3.18133,3.16808,0.0265303,2.84963,2.86916,3.18133,3.22445,3.25823,3.2772,3.28834,3.18182,3.18133,3.17748,0.0252349,2.84963,2.86916,3.18133,3.23821,3.26347,3.2772,3.28834,-9999,-9999
201203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.005,2.588,1.81,7.338,3.226,5.005,0.0,2.588,1.81,0.0,7.338,3.226,0.0,282.43,-9999,-9999,163.203,163.203,0.0,-9999,-9999,295.172,295.172,0.0,-9999,-9999,286.461,286.461,0.0,-9999,-9999,2.609,2.609,0.0,95.385,95.385,0.0,0.832,0.832,0.0,1.105,1.105,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,104.943,0.0,165.91,-9999,62.6291,0.0,99.0139,-9999,2.0,3,23.5161,24.4839,0.0,0.0,-1.46693,-1.46693,0.0,0.0,-9999,-9999,-9999,-9999,-1.46693,-1.46693,0.0,0.0,-9999,-9999,-9999,-9999,-1.49851,-1.50007,0.0,0.0,0.0185667,0.0191293,-1.66006,-1.54295,-1.48783,-1.46693,-1.45915,-1.45915,-1.45695,-1.74124,-1.54295,-1.46693,-1.46693,-1.45915,-1.45915,-1.45695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52406,3.52406,2.27134,2.27134,0.0,0.0,-9999,-9999,-9999,-9999,-6.16249,-6.16249,3.48522,3.48522,0.0,0.0,-9999,-9999,-9999,-9999,3.52406,3.52406,2.27134,2.27134,0.0,0.0,-9999,-9999,-9999,-9999,-6.16249,-6.16249,3.48522,3.48522,0.0,0.0,-9999,-9999,-9999,-9999,3.33811,3.3889,3.49782,3.52406,3.53822,3.53822,3.54375,3.17762,3.3889,3.52406,3.52406,3.53822,3.54171,3.54375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.34736,-6.17645,-6.17645,-6.16249,-6.16249,-6.16185,-6.16185,-6.34736,-6.17645,-6.17645,-6.16249,-6.16249,-6.16185,-6.16185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46866,3.4212,3.35767,0.0238705,3.06395,3.17041,3.30475,3.35797,3.42158,3.47406,3.59607,3.32998,3.42158,3.33503,0.0308612,2.91249,3.1352,3.2284,3.32998,3.4212,3.52248,3.60167,4.81491,4.88813,4.85774,0.025999,4.59435,4.62976,4.78091,4.83346,4.95269,5.02423,5.10887,4.76338,4.88851,4.83354,0.0329366,4.37942,4.60602,4.76182,4.81491,4.95415,5.04482,5.19135,3.09146,3.09039,3.04067,0.0554444,2.32806,2.38322,3.09039,3.17802,3.25416,3.30411,3.31845,3.09146,3.09039,3.06162,0.0530918,2.32806,2.38322,3.09039,3.21708,3.26609,3.30371,3.31552,4.63449,4.63389,4.61578,0.032463,4.22095,4.24616,4.63389,4.68627,4.72815,4.75229,4.76603,4.63449,4.63389,4.62742,0.0308886,4.22095,4.24616,4.63389,4.70413,4.73468,4.75229,4.76603,-9999,-9999
201204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.704,4.556,1.764,8.216,2.695,6.704,0.0,4.556,1.764,0.0,8.216,2.695,0.0,379.926,-9999,-9999,175.306,175.306,0.0,-9999,-9999,314.593,314.593,0.0,-9999,-9999,310.095,310.095,0.0,-9999,-9999,3.282,3.282,0.0,93.893,93.893,0.0,2.258,2.258,0.0,1.345,1.345,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.10669,0.160417,104.224,0.0,164.773,-9999,62.1942,0.0,98.3264,-9999,2.0,3,20.0333,27.9667,0.0,0.0,-1.46825,-1.46825,0.0,0.0,-9999,-9999,-9999,-9999,-1.46825,-1.46825,0.0,0.0,-9999,-9999,-9999,-9999,-1.50093,-1.50259,0.0,0.0,0.0186642,0.0192608,-1.66149,-1.54699,-1.48949,-1.46825,-1.46222,-1.46222,-1.45794,-1.74419,-1.54699,-1.46847,-1.46825,-1.46222,-1.46222,-1.45794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94693,3.94693,2.08878,2.08878,0.0,0.0,-9999,-9999,-9999,-9999,-5.26136,-5.26136,4.13256,4.13256,0.0,0.0,-9999,-9999,-9999,-9999,3.94693,3.94693,2.08878,2.08878,0.0,0.0,-9999,-9999,-9999,-9999,-5.26136,-5.26136,4.13256,4.13256,0.0,0.0,-9999,-9999,-9999,-9999,3.80547,3.93926,3.94693,3.94693,3.95496,3.97073,3.97073,3.69428,3.80645,3.94693,3.94693,3.95496,3.97073,3.97073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47733,-5.29092,-5.29092,-5.26136,-5.26136,-5.25731,-5.25731,-5.47733,-5.29092,-5.29092,-5.26136,-5.26136,-5.26136,-5.25731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75521,3.71419,3.64079,0.0224456,3.36265,3.46642,3.58794,3.64477,3.71451,3.75987,3.86519,3.60429,3.71451,3.62142,0.0274946,3.2729,3.43596,3.51656,3.61343,3.71419,3.78076,3.87002,5.11743,5.18244,5.14338,0.0239268,4.89818,4.92882,5.06004,5.13348,5.21151,5.29096,5.3762,5.07449,5.18277,5.12235,0.0293936,4.74115,4.92218,5.04294,5.11743,5.19949,5.31776,5.44727,3.18665,3.18554,3.1343,0.0571516,2.39974,2.45661,3.18554,3.27588,3.35436,3.40585,3.42063,3.18665,3.18554,3.15589,0.0547266,2.39974,2.45661,3.18554,3.31614,3.36666,3.40544,3.41761,4.77569,4.77504,4.75509,0.0351311,4.32638,4.35391,4.77504,4.83194,4.87751,4.90393,4.91889,4.77569,4.77504,4.76772,0.0334276,4.32638,4.35391,4.77504,4.85149,4.88461,4.90393,4.91889,-9999,-9999
201205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.707,10.196,2.057,14.1,3.086,12.707,0.0,10.196,2.057,0.0,14.1,3.086,0.0,453.217,-9999,-9999,240.485,240.485,0.0,-9999,-9999,326.762,326.762,0.0,-9999,-9999,324.904,324.904,0.0,-9999,-9999,5.649,5.649,0.0,94.785,94.785,0.0,1.927,1.927,0.0,1.272,1.272,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.0544,0.0,103.949,0.0,135.609,-9999,62.0035,0.0,80.8877,-9999,1.0,3,17.129,30.871,0.0,0.0,-1.47487,-1.47487,0.0,0.0,-9999,-9999,-9999,-9999,-1.47487,-1.47487,0.0,0.0,-9999,-9999,-9999,-9999,-1.50707,-1.50874,0.0,0.0,0.0186129,0.0192436,-1.66842,-1.55509,-1.49542,-1.47487,-1.46778,-1.46778,-1.46389,-1.74843,-1.55509,-1.47508,-1.47487,-1.46778,-1.46778,-1.46389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27098,4.27098,1.96721,1.96721,0.0,0.0,-9999,-9999,-9999,-9999,-4.58286,-4.58286,4.49126,4.49126,0.0,0.0,-9999,-9999,-9999,-9999,4.27098,4.27098,1.96721,1.96721,0.0,0.0,-9999,-9999,-9999,-9999,-4.58286,-4.58286,4.49126,4.49126,0.0,0.0,-9999,-9999,-9999,-9999,4.10955,4.27034,4.27098,4.27098,4.28124,4.30062,4.30062,4.10955,4.2049,4.27098,4.27098,4.28124,4.30062,4.30062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.78293,-4.61328,-4.61328,-4.58286,-4.58286,-4.57758,-4.57758,-4.78293,-4.61328,-4.61328,-4.58286,-4.58286,-4.58286,-4.57758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77947,4.76289,4.65383,0.0211705,4.47089,4.49545,4.52943,4.61827,4.76302,4.78135,4.82362,4.58472,4.76302,4.64708,0.0203535,4.49209,4.50515,4.5295,4.58472,4.75451,4.78977,4.82555,6.20458,6.23777,6.16258,0.0195023,5.98808,6.03628,6.05055,6.20458,6.24038,6.26464,6.32763,6.19385,6.2379,6.15416,0.0208244,5.98828,6.03471,6.05055,6.10622,6.23777,6.2879,6.35588,3.51676,3.51554,3.45899,0.0630721,2.64834,2.7111,3.51554,3.61524,3.70185,3.75868,3.77499,3.51676,3.51554,3.48282,0.0603959,2.64834,2.7111,3.51554,3.65967,3.71542,3.75822,3.77165,5.88505,5.88429,5.85906,0.0407732,5.35614,5.38943,5.88429,5.95013,6.00361,6.03526,6.05277,5.88505,5.88429,5.87387,0.0388139,5.35614,5.38943,5.88429,5.97382,6.01195,6.03526,6.05277,-9999,-9999
201206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.551,14.258,1.762,17.605,2.771,16.551,0.0,14.258,1.762,0.0,17.605,2.771,0.0,485.243,-9999,-9999,208.7,208.7,0.0,-9999,-9999,358.405,358.405,0.0,-9999,-9999,363.412,363.412,0.0,-9999,-9999,5.668,5.668,0.0,94.837,94.837,0.0,5.281,5.281,0.0,1.121,1.121,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.06094,0.0,104.224,0.0,143.102,1.07374,62.1942,0.0,85.3944,1.09284,1.0,2,15.1,32.9,5.16667,10.1333,-1.46825,-1.46825,0.0,0.0,0.153833,0.153833,0.159565,0.159565,-1.46825,-1.46825,0.0,0.0,0.161034,0.161034,0.166519,0.166519,-1.50093,-1.50259,0.0,0.0,0.0186642,0.0192608,-1.66149,-1.54699,-1.48949,-1.46825,-1.46222,-1.46222,-1.45794,-1.74419,-1.54699,-1.46847,-1.46825,-1.46222,-1.46222,-1.45794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39399,4.39399,1.7577,1.7577,0.0,0.0,0.327258,0.327258,0.32764,0.32764,-4.08223,-4.08223,4.84147,4.84147,0.0,0.0,0.149182,0.149182,0.150214,0.149927,4.39399,4.39399,1.7577,1.7577,0.0,0.0,0.342121,0.342121,0.342486,0.342486,-4.08223,-4.08223,4.84147,4.84147,0.0,0.0,0.156426,0.156426,0.15741,0.157136,4.21778,4.39399,4.39399,4.39399,4.40093,4.42561,4.42561,4.21778,4.39399,4.39399,4.40093,4.40093,4.42561,4.42561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.27307,-4.11208,-4.11208,-4.08223,-4.08223,-4.07693,-4.07693,-4.27307,-4.11208,-4.11208,-4.08223,-4.08223,-4.08223,-4.07693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44578,5.44943,5.31649,0.0245855,5.03105,5.09852,5.2222,5.42945,5.4494,5.45305,5.45607,5.2222,5.4494,5.32181,0.0243606,5.03085,5.11725,5.22317,5.42945,5.45134,5.45461,5.4902,6.91255,6.91768,6.81908,0.0209784,6.57807,6.6879,6.68916,6.90636,6.91708,6.91768,6.92753,6.92829,6.91765,6.82274,0.0235756,6.57804,6.68683,6.68916,6.90547,6.91894,6.92731,6.97218,3.70797,3.70668,3.64706,0.0665014,2.79233,2.8585,3.70668,3.8118,3.90312,3.96303,3.98023,3.70797,3.70668,3.67218,0.0636796,2.79233,2.8585,3.70668,3.85865,3.91743,3.96256,3.97672,5.27269,5.27194,5.24763,0.0400413,4.75461,4.78694,5.27194,5.33695,5.38941,5.42031,5.43753,5.27269,5.27194,5.26215,0.0381128,4.75461,4.78694,5.27194,5.35993,5.39758,5.42031,5.43753,-9999,-9999
