TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.694,2.177,2.209,6.065,2.704,3.694,0.0,2.177,2.209,0.0,6.065,2.704,0.0,141.058,-9999,-9999,70.704,70.704,0.0,-9999,-9999,224.475,224.475,0.0,-9999,-9999,276.549,276.549,0.0,-9999,-9999,1.408,1.408,0.0,101.796,101.796,0.0,0.625,0.625,0.0,1.041,1.041,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,37.0169,0.0,37.1843,-9999,39.5956,0.0,39.7747,-9999,2.0,3,29.2258,18.7742,0.0,0.0,0.292533,0.386418,0.0,0.0,-9999,-9999,-9999,-9999,0.291523,0.386418,0.0,0.0,-9999,-9999,-9999,-9999,0.381927,0.389331,0.0,0.0,0.0148332,0.0151261,0.291523,0.292533,0.297533,0.310123,0.479439,0.482907,0.520711,0.291523,0.292533,0.297533,0.386418,0.479439,0.499945,0.520711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00676,2.15609,0.913461,0.969898,0.0,0.0,-9999,-9999,-9999,-9999,-2.40611,-2.40691,1.35842,1.3566,0.0,0.0,-9999,-9999,-9999,-9999,2.00571,2.15609,0.914613,0.969898,0.0,0.0,-9999,-9999,-9999,-9999,-2.40691,-2.40691,1.3566,1.3566,0.0,0.0,-9999,-9999,-9999,-9999,2.00571,2.00676,2.01031,2.02899,2.30332,2.30436,2.36424,2.00571,2.00676,2.01031,2.15609,2.30332,2.33572,2.36546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.40691,-2.40691,-2.40691,-2.40611,-2.39953,-2.39953,-2.39487,-2.40691,-2.40691,-2.40691,-2.40611,-2.39953,-2.39953,-2.39487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42144,1.35725,1.41693,0.0128835,1.30868,1.32423,1.36639,1.38873,1.46091,1.51645,1.5664,1.4136,1.36991,1.41584,0.0121565,1.32019,1.32914,1.37046,1.40622,1.42576,1.48457,1.5664,0.984267,0.970836,1.0276,0.0229441,0.821229,0.841312,0.900317,0.984267,1.12823,1.1633,1.26879,1.08378,1.07838,1.03391,0.0225764,0.821229,0.849356,0.926784,0.995977,1.12823,1.1633,1.26879,0.767529,0.758594,0.80079,0.01333,0.757136,0.758161,0.758596,0.767562,0.768475,0.82031,1.01736,0.767686,0.768452,0.79569,0.0129934,0.757136,0.758161,0.758594,0.767529,0.768475,0.82031,1.02351,0.873912,0.871122,0.866026,0.00769852,0.699748,0.851166,0.871122,0.881081,0.883426,0.884497,0.915682,0.881081,0.882178,0.8665,0.0076746,0.683671,0.862782,0.871122,0.881081,0.882448,0.884491,0.884673,-9999,0.0
200202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.161,5.476,1.988,9.264,2.834,7.161,0.0,5.476,1.988,0.0,9.264,2.834,0.0,204.182,-9999,-9999,97.171,97.171,0.0,-9999,-9999,264.768,264.768,0.0,-9999,-9999,315.589,315.589,0.0,-9999,-9999,1.597,1.597,0.0,100.903,100.903,0.0,3.716,3.716,0.0,1.479,1.479,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.1244,0.52381,36.9786,0.0,37.9147,-9999,39.6374,0.0,40.6409,-9999,3.0,3,26.6786,21.3214,0.0,0.0,0.268245,0.360617,0.0,0.0,-9999,-9999,-9999,-9999,0.267239,0.360617,0.0,0.0,-9999,-9999,-9999,-9999,0.358022,0.365524,0.0,0.0,0.0149295,0.015224,0.267239,0.268245,0.273227,0.286199,0.456503,0.459959,0.498232,0.267239,0.268245,0.273227,0.360617,0.456503,0.476936,0.498232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12581,2.28771,0.776384,0.813291,0.0,0.0,-9999,-9999,-9999,-9999,-2.0832,-2.08523,1.65743,1.65341,0.0,0.0,-9999,-9999,-9999,-9999,2.12569,2.28771,0.776508,0.813291,0.0,0.0,-9999,-9999,-9999,-9999,-2.08523,-2.08523,1.65341,1.65341,0.0,0.0,-9999,-9999,-9999,-9999,2.1253,2.12532,2.12569,2.14026,2.4541,2.4541,2.51905,2.1253,2.12532,2.12532,2.28771,2.4541,2.48292,2.52484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08523,-2.08523,-2.08523,-2.0832,-2.07176,-2.07163,-2.07163,-2.08523,-2.08523,-2.08523,-2.0832,-2.07176,-2.07163,-2.07163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73524,1.75222,1.79435,0.0108291,1.70781,1.7341,1.73625,1.79129,1.82247,1.83482,1.93943,1.73073,1.70524,1.78827,0.00983937,1.70902,1.73073,1.73497,1.76859,1.82247,1.83482,1.93249,1.40003,1.3916,1.42883,0.0109804,1.31508,1.3352,1.37504,1.43956,1.468,1.48432,1.54182,1.44078,1.43801,1.43025,0.0106948,1.31508,1.34684,1.37832,1.43956,1.46683,1.48432,1.54454,1.23718,1.22277,1.26203,0.0114663,1.22043,1.22208,1.22278,1.23718,1.2387,1.27495,1.455,1.23743,1.23866,1.25777,0.0109585,1.22043,1.22208,1.22277,1.23718,1.2387,1.27037,1.455,1.12212,1.11919,1.11183,0.00880713,0.92302,1.09377,1.11919,1.13102,1.13347,1.13472,1.15536,1.13102,1.13231,1.11271,0.00887071,0.902052,1.1102,1.11919,1.13102,1.13231,1.13472,1.13473,-9999,0.0
200203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.879,8.644,2.259,13.011,3.426,10.955,0.298387,8.857,2.217,0.304985,12.972,3.339,0.292804,294.323,-9999,-9999,171.044,171.91,0.298387,-9999,-9999,275.623,275.623,0.0,-9999,-9999,326.107,326.107,0.0,-9999,-9999,3.165,3.165,0.0,100.936,101.012,0.297715,0.802,0.789,0.297715,1.367,1.462,0.297715,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.25597,0.0,34.4082,0.298387,36.532,-9999,40.2523,0.299059,42.7367,-9999,3.0,3,23.5161,24.4839,0.0,0.0,0.190966,0.274266,0.295699,0.295027,-9999,-9999,-9999,-9999,0.195578,0.274266,0.295027,0.295027,-9999,-9999,-9999,-9999,0.261043,0.266609,0.295514,0.295481,0.0118678,0.0123074,0.186922,0.189506,0.194499,0.204527,0.322063,0.334125,0.390559,0.186922,0.189506,0.194499,0.266187,0.326863,0.350483,0.39146,0.297043,0.297043,0.297043,0.295699,0.295027,0.294355,0.293011,0.297043,0.297043,0.297043,0.295027,0.295027,0.294355,0.293683,1.99661,2.17977,0.877129,0.859388,0.304985,0.304985,-9999,-9999,-9999,-9999,-1.57577,-1.59391,2.13363,2.12389,0.287841,0.2866,-9999,-9999,-9999,-9999,2.0284,2.17977,0.854845,0.859388,0.304985,0.304985,-9999,-9999,-9999,-9999,-1.59459,-1.59391,2.12288,2.12389,0.2866,0.2866,-9999,-9999,-9999,-9999,1.97932,1.98453,1.99201,2.0284,2.27254,2.28729,2.40572,1.97932,1.98453,1.99201,2.1642,2.27764,2.30808,2.4125,0.304985,0.304985,0.304985,0.304985,0.304985,0.304985,0.304985,0.304985,0.304985,0.304985,0.304985,0.304985,0.304985,0.304985,-1.59785,-1.5964,-1.59459,-1.5873,-1.56744,-1.56724,-1.5647,-1.59951,-1.59695,-1.59524,-1.5873,-1.56744,-1.56724,-1.5647,0.2866,0.2866,0.2866,0.28536,0.290323,0.290323,0.290323,0.28536,0.2866,0.2866,0.28536,0.290323,0.290323,0.290323,1.96937,2.10101,2.07981,0.0201788,1.92768,1.9408,1.95186,2.09227,2.1932,2.20526,2.24514,1.97572,1.97546,2.07137,0.0194466,1.92768,1.94649,1.9577,1.98018,2.1932,2.20533,2.24514,1.82532,1.82674,1.8132,0.00843693,1.74076,1.75129,1.75736,1.82532,1.8668,1.87372,1.88228,1.78498,1.77988,1.81033,0.00823543,1.74076,1.75654,1.7657,1.78498,1.86492,1.87363,1.88441,1.95795,1.9891,1.98363,0.00543298,1.92627,1.94961,1.95101,1.98752,2.01019,2.01739,2.04331,2.01739,1.97067,1.98084,0.00521901,1.92627,1.94961,1.95101,1.97178,2.00575,2.01739,2.02578,1.75045,1.80451,1.71,0.00920503,1.54391,1.68017,1.69145,1.71416,1.74326,1.75045,1.80451,1.69162,1.70356,1.71131,0.00993361,1.51694,1.68017,1.69145,1.70674,1.74326,1.75934,1.80451,-9999,0.0
200204,13.536,1.0,11.907,1.999,1.0,14.738,2.902,1.0,12.853,10.677,1.814,14.461,2.804,13.536,1.0,11.907,1.999,1.0,14.738,2.902,1.0,386.886,175.581,1.0,176.035,175.581,1.0,-9999,-9999,307.619,307.619,0.0,-9999,-9999,357.109,357.109,0.0,-9999,-9999,3.434,3.434,0.0,100.51,100.768,1.0,2.458,3.033,1.0,1.4,1.337,0.788889,0.362404443651,0.7375,-9999,-9999,344.425821051,1.0,-9999,-9999,0.0,1.0,0.0,1.0,391.337,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.08804,0.0,29.247,1.0,39.374,-9999,20.8564,1.0,28.078,-9999,3.0,3,20.4667,27.5333,0.0,0.0,-2.99585,-2.95243,1.0,1.0,-9999,-9999,-9999,-9999,-3.03581,-2.95243,1.0,1.0,-9999,-9999,-9999,-9999,-3.02214,-3.02789,0.981354,0.979497,0.00847102,0.00964871,-3.12977,-3.09561,-3.05708,-3.00623,-2.99357,-2.98987,-2.95243,-3.13398,-3.12276,-3.06685,-3.00623,-2.99585,-2.98987,-2.95243,0.997222,0.943056,0.948611,1.0,1.0,1.0,1.0,0.943056,0.943056,0.942361,1.0,1.0,1.0,1.0,2.19571,2.48734,0.971019,0.790945,1.0,1.0,-9999,-9999,-9999,-9999,-6.52737,-6.66205,5.78141,5.80879,1.0,1.0,-9999,-9999,-9999,-9999,2.22485,2.48734,0.87244,0.790945,1.0,1.0,-9999,-9999,-9999,-9999,-6.61775,-6.66205,5.77267,5.80879,1.0,1.0,-9999,-9999,-9999,-9999,2.04225,2.14719,2.15657,2.22485,2.53802,2.55949,2.68998,2.04225,2.14719,2.15657,2.31025,2.55422,2.58116,2.68998,1.0,1.0,1.0,1.0,0.894737,0.894737,0.894737,1.0,1.0,1.0,1.0,0.894737,0.894737,0.894737,-6.99585,-6.97613,-6.84273,-6.65711,-6.51288,-6.50633,-6.46699,-7.05388,-6.99512,-6.94389,-6.66205,-6.51288,-6.50633,-6.46699,0.974713,0.973563,0.983908,1.0,1.0,1.0,1.0,0.974713,0.974713,0.974713,1.0,1.0,1.0,1.0,2.82503,3.32359,3.03176,0.0538148,2.45305,2.64605,2.77427,3.07313,3.3161,3.35477,3.47881,2.82455,2.85395,3.01436,0.0521314,2.45372,2.64178,2.77547,2.84596,3.31261,3.33568,3.46978,6.26503,6.27602,6.05965,0.0577882,5.44661,5.65228,5.77341,6.2029,6.38286,6.42726,6.55877,5.87431,5.88976,6.03649,0.0553961,5.44729,5.64801,5.77461,5.87431,6.3061,6.42726,6.53066,2.98479,3.09329,3.13843,0.0374643,2.73159,2.94144,2.96154,3.09329,3.2715,3.40904,3.5122,3.00676,3.40904,3.10211,0.0342118,2.73159,2.94144,2.96154,3.06797,3.21201,3.34096,3.40904,6.3148,6.18119,6.11646,0.0369317,5.74844,5.89135,5.90524,6.10235,6.28794,6.36634,6.55314,5.91659,6.10175,6.08365,0.0314228,5.74844,5.89135,5.90524,6.10175,6.17345,6.28794,6.39317,-9999,0.0
200205,17.887,1.0,15.915,1.868,1.0,19.023,2.839,1.0,17.066,14.826,1.918,18.37,2.651,17.887,1.0,15.915,1.868,1.0,19.023,2.839,1.0,455.538,224.777,1.0,210.553,224.777,1.0,-9999,-9999,330.345,330.345,0.0,-9999,-9999,379.129,379.129,0.0,-9999,-9999,3.802,3.802,0.0,100.579,100.757,1.0,6.072,4.361,1.0,1.292,1.296,0.725806,0.344240604074,0.630376344086,164.324178241,0.58064516129,452.110571306,1.0,-9999,-9999,0.0,1.0,0.0,1.0,385.822,0.944892,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.5543,0.708333,55.1914,0.952285,112.453,-9999,10.8962,0.951613,22.2011,-9999,1.0,2,17.7419,30.2581,0.0,0.0,-3.95145,-3.83486,0.949597,0.948253,-9999,-9999,-9999,-9999,-3.81823,-3.83486,0.949597,0.948253,-9999,-9999,-9999,-9999,-3.7186,-3.68708,0.941112,0.939382,0.0516603,0.0557944,-3.97212,-3.95145,-3.95117,-3.83486,-3.6317,-3.51499,-2.90315,-3.97212,-3.95145,-3.95117,-3.83486,-3.54418,-3.39078,-2.90315,0.950269,0.949597,0.950269,0.948253,0.938844,0.935484,0.906586,0.950269,0.949597,0.950269,0.948253,0.936828,0.929435,0.906586,4.26933,4.611,1.45076,1.20306,0.962649,0.962649,-9999,-9999,-9999,-9999,-8.49096,-8.51385,7.69245,7.80599,0.941226,0.939145,-9999,-9999,-9999,-9999,4.56452,4.611,1.2545,1.20306,0.962649,0.962649,-9999,-9999,-9999,-9999,-8.46015,-8.51385,7.77005,7.80599,0.941226,0.939145,-9999,-9999,-9999,-9999,4.18506,4.22316,4.23773,4.56452,5.00877,5.04454,5.58741,4.18506,4.22316,4.23773,4.611,5.02697,5.31867,5.58741,0.962649,0.962649,0.962649,0.962649,0.949066,0.949066,0.949066,0.962649,0.962649,0.962649,0.962649,0.949066,0.949066,0.949066,-8.55539,-8.51385,-8.4927,-8.46465,-8.43835,-8.26916,-7.6632,-8.55539,-8.51385,-8.49096,-8.46465,-8.33086,-8.26396,-7.6632,0.934767,0.939145,0.934767,0.942301,0.932543,0.927055,0.879368,0.934767,0.939145,0.941226,0.942301,0.929243,0.917188,0.879368,5.105,5.33982,5.26302,0.0883276,4.47911,4.62288,4.70666,5.328,5.68947,5.92656,6.0624,5.02077,5.14584,5.22678,0.0832843,4.48019,4.61711,4.70808,5.10536,5.64521,5.71398,6.07446,9.16286,9.17468,8.9501,0.0493286,8.4621,8.56408,8.65782,8.92323,9.25176,9.29436,9.32532,8.89913,8.96407,8.94538,0.0477787,8.4621,8.55832,8.65925,8.92359,9.24699,9.28943,9.29791,6.36501,6.68537,7.12298,0.0683009,6.36501,6.67811,6.75596,7.01034,7.48037,7.51465,7.84153,7.01034,6.86746,7.03764,0.0682538,6.36501,6.59531,6.67811,6.95001,7.4486,7.51129,7.62841,10.5766,10.1152,10.3496,0.0437769,9.83615,10.1152,10.1177,10.2922,10.5766,10.6632,10.7352,9.83615,10.1177,10.3012,0.0449857,9.83519,9.9501,10.1152,10.2893,10.4929,10.6403,10.6886,5.80146,0.977151
200206,23.414,1.0,20.973,1.71,1.0,24.65,3.324,1.0,22.623,19.884,1.787,24.011,2.82,23.414,1.0,20.973,1.71,1.0,24.65,3.324,1.0,485.889,270.84,1.0,247.672,270.84,1.0,-9999,-9999,362.444,362.444,0.0,-9999,-9999,410.23,410.23,0.0,-9999,-9999,6.729,6.729,0.0,100.741,100.936,1.0,2.3,1.8,0.986111,1.117,1.076,0.991667,0.292292030666,0.905555555556,169.083004019,0.995833333333,540.354340419,0.998611111111,-9999,-9999,0.0,1.0,0.0,1.0,381.603,1.0,23.054,20.278,21.698,1.0,1.0,1.0,18.494,-9999,0.995833,-9999,4.9876,1.0,81.4943,1.0,166.045,-9999,-1.00227,1.0,-2.04213,-9999,0.991667,1,16.1333,31.8667,0.0,0.0,-7.22346,-7.20684,1.0,0.996528,-9999,-9999,-9999,-9999,-7.19638,-7.25194,0.997917,0.995833,-9999,-9999,-9999,-9999,-7.16533,-7.152,0.995833,0.995399,0.0156889,0.0159121,-7.30061,-7.26279,-7.24046,-7.17979,-7.13869,-7.09857,-6.9523,-7.30954,-7.26285,-7.22346,-7.16133,-7.10955,-7.05509,-6.96214,0.998611,1.0,0.996528,0.997917,0.994444,0.994444,0.991667,0.995139,1.0,1.0,0.994444,1.0,0.99375,0.991667,4.50461,4.8579,1.87487,1.42185,1.0,1.0,-9999,-9999,-9999,-9999,-12.7586,-12.9146,11.0749,11.1712,1.0,0.994792,-9999,-9999,-9999,-9999,4.82993,4.87993,1.42901,1.40913,1.0,1.0,-9999,-9999,-9999,-9999,-12.8854,-12.9908,11.1553,11.1558,0.996875,0.99375,-9999,-9999,-9999,-9999,4.13415,4.31106,4.46539,4.84129,5.12724,5.16444,5.22903,4.09565,4.28805,4.46539,4.8579,5.14043,5.19004,5.25655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-13.0729,-13.0021,-12.9726,-12.898,-12.7009,-12.5888,-12.4258,-13.1024,-13.0233,-12.9612,-12.8854,-12.686,-12.5666,-12.4258,0.992708,0.991667,0.991667,0.996875,0.987433,1.0,1.0,0.970766,0.991667,0.956183,0.996875,0.986391,1.0,1.0,5.45353,5.72541,5.58912,0.0818163,4.77949,4.95616,5.13005,5.68012,6.06398,6.1148,6.17075,5.36732,5.58232,5.565,0.0785585,4.79819,4.99577,5.13005,5.55232,6.04656,6.09063,6.17908,12.887,12.9774,12.7411,0.0772511,11.87,12.0713,12.3476,12.887,13.1943,13.2252,13.3251,12.6657,12.7787,12.7303,0.0743914,11.913,12.1396,12.3485,12.7535,13.1681,13.2167,13.3199,7.33111,7.43643,7.85417,0.101789,7.2274,7.33111,7.40401,7.54173,8.04854,8.64505,9.2404,7.82253,7.32703,7.75781,0.0949431,7.15696,7.2645,7.38117,7.49128,7.82381,8.50184,9.2242,14.0573,13.844,13.751,0.101932,13.234,13.4098,13.4573,13.6268,14.0923,14.3722,14.6166,13.371,13.5756,13.7146,0.0968667,13.2209,13.3676,13.4084,13.6219,14.0743,14.2338,14.6025,8.37105,1.0
