TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.96,7.084,2.504,11.449,3.632,8.96,0.0,7.084,2.504,0.0,11.449,3.632,0.0,191.927,287.788,0.610887,109.572,109.448,0.610887,-9999,-9999,307.772,307.772,0.0,-9999,-9999,308.105,308.105,0.0,-9999,-9999,4.494,4.494,0.0,102.27,102.27,0.0,2.816,2.816,0.0,1.874,1.874,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,192.119,0.0,-9999,-9999,34.342,0.0,-9999,-9999,-9999,-9999,27.3226,20.6774,0.0,0.0,-8.42513,-8.48187,0.0,0.0,-9999,-9999,-9999,-9999,-8.17173,-8.48217,0.0,0.0,-9999,-9999,-9999,-9999,-8.44588,-8.47807,0.0,0.0,0.0222056,0.024957,-8.72309,-8.60422,-8.55252,-8.41613,-8.3645,-8.35004,-8.19223,-8.72774,-8.66333,-8.60422,-8.47559,-8.38673,-8.35004,-8.19223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413175,0.423441,5.72087,5.72432,0.0,0.0,-9999,-9999,-9999,-9999,-19.3934,-19.5341,3.28948,3.38198,0.0,0.0,-9999,-9999,-9999,-9999,0.624507,0.422932,5.50237,5.72533,0.0,0.0,-9999,-9999,-9999,-9999,-19.1054,-19.5341,3.08611,3.38198,0.0,0.0,-9999,-9999,-9999,-9999,0.121366,0.167241,0.213962,0.355899,0.488653,0.609843,0.624507,0.0786168,0.191032,0.27304,0.423441,0.5531,0.619727,0.624507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0163,-19.952,-19.9487,-19.1054,-19.0049,-18.9871,-18.9789,-20.0301,-19.952,-19.9487,-19.5341,-19.0887,-19.0103,-18.9871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20037,1.82845,2.10501,0.0328331,1.81848,1.83991,1.86831,2.08765,2.30295,2.32943,2.33474,2.20037,2.02337,2.05695,0.0306377,1.81848,1.83394,1.84982,1.9971,2.27239,2.31493,2.33045,10.6682,10.3106,10.5831,0.0545247,10.0634,10.1951,10.2458,10.4481,10.8872,10.9613,11.0495,10.2465,10.1951,10.5028,0.0492959,10.0634,10.1951,10.2436,10.3817,10.8312,10.9014,11.0406,3.50615,3.39805,3.46251,0.0628647,2.83547,3.03463,3.23837,3.43761,3.61118,3.67322,4.29862,3.39009,3.52219,3.36149,0.0658734,2.52219,2.9402,3.15325,3.30214,3.59952,3.63618,4.2956,5.21052,5.18487,5.4345,0.0565593,4.92748,5.18161,5.21052,5.25999,5.42036,6.01074,6.0626,5.36756,5.1761,5.34952,0.0529708,4.86066,5.1761,5.1853,5.23988,5.38959,5.62,6.0626,-9999,-9999
201202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.299,8.443,2.215,12.474,3.378,10.299,0.0,8.443,2.215,0.0,12.474,3.378,0.0,253.285,287.826,0.579741,152.219,151.838,0.579741,-9999,-9999,311.667,311.667,0.0,-9999,-9999,312.376,312.376,0.0,-9999,-9999,5.244,5.244,0.0,101.959,101.959,0.0,0.463,0.463,0.0,1.93,1.93,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,192.316,0.0,-9999,-9999,34.0952,0.0,-9999,-9999,-9999,-9999,25.8276,22.1724,0.0,0.0,-8.43319,-8.48715,0.0,0.0,-9999,-9999,-9999,-9999,-8.1798,-8.4878,0.0,0.0,-9999,-9999,-9999,-9999,-8.44708,-8.47948,0.0,0.0,0.0217444,0.0243205,-8.70892,-8.60436,-8.55535,-8.40801,-8.36745,-8.34971,-8.20241,-8.71519,-8.66484,-8.60436,-8.47981,-8.38532,-8.34971,-8.20241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01572,1.02613,5.17425,5.17678,0.0,0.0,-9999,-9999,-9999,-9999,-18.7728,-18.8976,4.02464,4.11149,0.0,0.0,-9999,-9999,-9999,-9999,1.24195,1.02494,4.87769,5.17771,0.0,0.0,-9999,-9999,-9999,-9999,-18.5072,-18.8976,3.82822,4.11149,0.0,0.0,-9999,-9999,-9999,-9999,0.734776,0.775574,0.816954,1.00441,1.09511,1.22846,1.24195,0.676406,0.784809,0.878452,1.02846,1.15687,1.23315,1.24195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.3634,-19.2808,-19.2717,-18.5072,-18.4034,-18.3929,-18.3846,-19.3834,-19.2808,-19.2717,-18.8976,-18.4919,-18.4135,-18.3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42958,2.05893,2.32491,0.0322528,2.05169,2.08141,2.10238,2.26607,2.51993,2.54452,2.55289,2.42958,2.21792,2.2731,0.0297408,2.05169,2.07701,2.08871,2.19336,2.5077,2.52014,2.54978,10.9156,10.5467,10.8044,0.0535963,10.3069,10.4348,10.4849,10.6462,11.1094,11.189,11.2289,10.4925,10.3977,10.7202,0.0485289,10.3069,10.4348,10.4849,10.5728,11.0626,11.1291,11.2223,3.75129,3.65247,3.7181,0.0656828,3.12666,3.24146,3.45782,3.72413,3.87188,3.90411,4.6166,3.68963,3.78795,3.62055,0.0679777,2.76824,3.22258,3.42778,3.57287,3.84665,3.881,4.61384,6.73455,6.79933,7.04049,0.0683579,6.41213,6.73422,6.74197,6.8383,7.04542,7.70634,7.81981,6.94264,6.69651,6.93366,0.0647222,6.34205,6.69921,6.73006,6.79717,7.00017,7.3309,7.81981,-9999,-9999
201203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.735,9.048,1.785,12.376,2.638,10.735,0.0,9.048,1.785,0.0,12.376,2.638,0.0,335.432,287.788,0.52957,157.014,156.672,0.52957,-9999,-9999,331.297,331.297,0.0,-9999,-9999,333.895,333.895,0.0,-9999,-9999,4.283,4.283,0.0,101.749,101.749,0.0,4.328,4.328,0.0,2.184,2.184,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,192.119,0.0,-9999,-9999,34.342,0.0,-9999,-9999,-9999,-9999,23.4194,24.5806,0.0,0.0,-8.42513,-8.48187,0.0,0.0,-9999,-9999,-9999,-9999,-8.17173,-8.48217,0.0,0.0,-9999,-9999,-9999,-9999,-8.44588,-8.47807,0.0,0.0,0.0222056,0.024957,-8.72309,-8.60422,-8.55252,-8.41613,-8.3645,-8.35004,-8.19223,-8.72774,-8.66333,-8.60422,-8.47559,-8.38673,-8.35004,-8.19223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15099,2.16304,3.62832,3.62805,0.0,0.0,-9999,-9999,-9999,-9999,-17.9007,-18.019,4.87498,4.9652,0.0,0.0,-9999,-9999,-9999,-9999,2.38083,2.16243,3.15026,3.63051,0.0,0.0,-9999,-9999,-9999,-9999,-17.6431,-18.019,4.70067,4.9652,0.0,0.0,-9999,-9999,-9999,-9999,1.80875,1.86263,1.9048,2.15099,2.2422,2.38083,2.40694,1.75947,1.86892,1.98628,2.1755,2.31199,2.38083,2.40694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.5342,-18.3852,-18.3577,-17.6569,-17.5571,-17.5571,-17.5501,-18.5705,-18.3852,-18.3653,-18.019,-17.629,-17.5765,-17.5571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49393,2.1183,2.38591,0.0325964,2.1112,2.14221,2.16287,2.31933,2.58034,2.60858,2.61641,2.49393,2.27407,2.33277,0.0300184,2.1112,2.13785,2.14943,2.25051,2.57196,2.58014,2.6135,10.9725,10.6005,10.864,0.0544507,10.3572,10.4955,10.5461,10.7033,11.1738,11.2532,11.3012,10.5461,10.4458,10.7787,0.049194,10.3572,10.4955,10.5363,10.6323,11.1273,11.1894,11.2951,3.82776,3.73078,3.79663,0.0667623,3.20884,3.31067,3.5315,3.80374,3.95533,3.97807,4.71471,3.77826,3.86963,3.69934,0.0689078,2.83892,3.3041,3.50662,3.65454,3.9209,3.9593,4.71201,6.79102,6.88215,7.10677,0.0683259,6.47658,6.78894,6.80131,6.91272,7.12023,7.76596,7.88671,7.00332,6.75406,6.99904,0.0648421,6.41048,6.75619,6.78673,6.8705,7.07706,7.41183,7.88671,-9999,-9999
201204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.059,11.602,1.901,15.941,3.349,14.059,0.0,11.602,1.901,0.0,15.941,3.349,0.0,412.286,298.935,0.476389,264.334,263.989,0.476389,-9999,-9999,332.477,332.477,0.0,-9999,-9999,335.188,335.188,0.0,-9999,-9999,5.906,5.906,0.0,101.696,101.696,0.0,2.527,2.527,0.0,1.985,1.985,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,192.084,0.0,-9999,-9999,34.2208,0.0,-9999,-9999,-9999,-9999,20.8667,27.1333,0.0,0.0,-8.42058,-8.47585,0.0,0.0,-9999,-9999,-9999,-9999,-8.16738,-8.47741,0.0,0.0,-9999,-9999,-9999,-9999,-8.43948,-8.47063,0.0,0.0,0.0218838,0.0245746,-8.71318,-8.5919,-8.54445,-8.41066,-8.36746,-8.33968,-8.1889,-8.71318,-8.6525,-8.5919,-8.46901,-8.38665,-8.33968,-8.1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21473,3.22828,1.28937,1.27662,0.0,0.0,-9999,-9999,-9999,-9999,-16.8351,-16.9398,5.90144,5.98682,0.0,0.0,-9999,-9999,-9999,-9999,3.31246,3.22465,1.30994,1.2868,0.0,0.0,-9999,-9999,-9999,-9999,-16.4775,-16.9398,5.88669,5.98682,0.0,0.0,-9999,-9999,-9999,-9999,2.79751,2.93795,2.97784,3.21205,3.31246,3.31879,3.33916,2.84899,2.97784,3.13249,3.22828,3.31344,3.33884,3.34347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.4159,-17.1938,-17.1444,-16.6596,-16.5943,-16.5145,-16.4219,-17.4159,-17.2316,-17.1474,-16.9398,-16.6121,-16.5892,-16.4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19099,2.87998,3.06282,0.0297253,2.82121,2.83223,2.88305,2.96498,3.25413,3.27953,3.28783,3.19099,2.84801,3.00133,0.0285248,2.82103,2.82484,2.83328,2.94829,3.19099,3.25639,3.28586,11.6921,11.3574,11.5335,0.050417,11.1016,11.1677,11.2255,11.3768,11.827,11.9088,11.937,11.3402,11.0154,11.4408,0.0469982,11.1016,11.1677,11.2077,11.309,11.8009,11.827,11.9359,4.48283,4.42343,4.49385,0.0753226,3.76047,4.04678,4.08943,4.4794,4.6614,4.71824,5.57747,4.63626,4.59475,4.41555,0.0747804,3.56866,4.01762,4.08943,4.41159,4.61527,4.70123,5.53569,10.2661,10.5452,10.7066,0.0887746,9.85282,10.2387,10.2633,10.5332,10.7554,11.4593,11.781,10.5632,10.2221,10.5619,0.0861405,9.77145,10.2009,10.2368,10.5124,10.7026,11.2381,11.7631,-9999,-9999
201205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.743,14.077,2.336,20.103,4.551,17.743,0.0,14.077,2.336,0.0,20.103,4.551,0.0,464.662,337.054,0.433468,329.305,328.885,0.433468,-9999,-9999,331.77,331.77,0.0,-9999,-9999,334.413,334.413,0.0,-9999,-9999,10.871,10.871,0.0,101.481,101.481,0.0,0.085,0.085,0.0,2.034,2.034,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,192.853,0.0,-9999,-9999,33.869,0.0,-9999,-9999,-9999,-9999,18.8065,29.1935,0.0,0.0,-8.33093,-8.39531,0.0,0.0,-9999,-9999,-9999,-9999,-8.09222,-8.39741,0.0,0.0,-9999,-9999,-9999,-9999,-8.35202,-8.38451,0.0,0.0,0.0222584,0.0247648,-8.65066,-8.49438,-8.46457,-8.3206,-8.2829,-8.24417,-8.11545,-8.65066,-8.55523,-8.49438,-8.39145,-8.29055,-8.24417,-8.11545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76687,3.76061,0.155987,0.143942,0.0,0.0,-9999,-9999,-9999,-9999,-15.6431,-15.7412,7.2112,7.29339,0.0,0.0,-9999,-9999,-9999,-9999,3.82612,3.75542,0.162947,0.154245,0.0,0.0,-9999,-9999,-9999,-9999,-15.3026,-15.7412,7.1395,7.29339,0.0,0.0,-9999,-9999,-9999,-9999,3.38332,3.53286,3.57594,3.77501,3.8154,3.82327,3.82669,3.38332,3.54645,3.76617,3.80583,3.81706,3.82612,3.82669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.1421,-15.9353,-15.8867,-15.5711,-15.4461,-15.3599,-15.3234,-16.1538,-16.0269,-15.9214,-15.7412,-15.5156,-15.4439,-15.3305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01127,3.80159,3.86342,0.0363107,3.40607,3.50996,3.74019,3.92033,4.01646,4.09567,4.12728,4.01127,3.51668,3.79344,0.0406011,3.39879,3.49552,3.51507,3.85867,3.99754,4.0337,4.11982,12.4512,12.199,12.248,0.0517737,11.6248,11.7966,11.9741,12.3057,12.5053,12.5736,12.6217,12.2405,11.6089,12.1455,0.0540198,11.6089,11.7385,11.7977,12.1971,12.4458,12.518,12.6217,5.22202,5.20967,5.28613,0.0885911,4.42253,4.6358,5.10683,5.22705,5.45852,5.63341,6.5555,5.62629,5.41844,5.23298,0.0852896,4.34095,4.61355,5.1067,5.22705,5.45593,5.62629,6.45015,11.967,11.8203,11.9789,0.0690105,11.283,11.6448,11.7296,11.8877,12.1589,12.3281,12.9831,12.0722,11.9055,11.8929,0.0687388,11.0735,11.5715,11.6685,11.8278,11.977,12.3004,12.8422,-9999,-9999
201206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.133,16.641,2.604,22.228,4.595,20.133,0.0,16.641,2.604,0.0,22.228,4.595,0.0,485.626,358.968,0.416667,347.118,346.998,0.416667,-9999,-9999,345.519,345.519,0.0,-9999,-9999,349.485,349.485,0.0,-9999,-9999,13.197,13.197,0.0,101.26,101.26,0.0,0.033,0.033,0.0,2.126,2.126,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,192.97,0.0,-9999,3.22198,33.9311,0.0,-9999,2.80623,-9999,-9999,18.0,30.0,0.766667,1.33333,-8.38384,-8.44564,0.0,0.0,0.322611,0.305802,0.339623,0.3348,-8.15089,-8.44937,0.0,0.0,0.356506,0.305973,0.371971,0.334956,-8.41432,-8.44104,0.0,0.0,0.0204649,0.0231342,-8.69043,-8.54096,-8.50281,-8.38215,-8.36138,-8.32867,-8.17242,-8.69043,-8.60126,-8.54096,-8.44553,-8.36095,-8.32867,-8.17242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71543,3.71424,0.193232,0.177619,0.0,0.0,0.14599,0.157765,0.210821,0.214726,-15.1558,-15.2503,7.71016,7.79039,0.0,0.0,0.537839,0.481165,0.59541,0.54543,3.77657,3.70465,0.202028,0.190904,0.0,0.0,0.156235,0.151363,0.218041,0.210066,-14.8333,-15.2503,7.62484,7.79039,0.0,0.0,0.533575,0.45616,0.591561,0.523503,3.33304,3.47238,3.5152,3.72252,3.76886,3.77657,3.77699,3.33304,3.48525,3.71452,3.76093,3.77026,3.77657,3.77699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.6193,-15.4201,-15.371,-15.1298,-15.0073,-14.9092,-14.8665,-15.6364,-15.521,-15.4201,-15.2503,-15.0701,-15.0073,-14.8665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59323,4.48239,4.43595,0.0477921,3.80452,3.98414,4.16274,4.53088,4.68766,4.71023,4.74349,4.59323,3.98414,4.36141,0.0562841,3.7927,3.96837,3.98994,4.5213,4.68766,4.71023,4.7493,13.1054,12.9318,12.8771,0.0562175,12.135,12.3505,12.7139,13.0107,13.1266,13.1994,13.2631,13.0148,12.135,12.7757,0.063688,12.0922,12.2746,12.3534,12.9147,13.065,13.1471,13.2631,5.71455,5.73832,5.81978,0.099432,4.99767,5.03674,5.53242,5.78478,6.0356,6.22935,7.21244,6.30859,5.97285,5.78726,0.0945512,4.81491,5.01724,5.62885,5.79786,6.02291,6.22935,7.05959,12.4241,11.9869,12.179,0.0695503,11.5921,11.6707,11.8524,12.1578,12.4144,12.4774,13.1114,12.4075,12.3525,12.1288,0.0686693,11.3088,11.6257,11.8362,12.1336,12.403,12.4499,12.8936,-9999,-9999
